,xy,yf,prob
263,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
264,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
265,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
266,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
267,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
268,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
269,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
270,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
271,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
272,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
273,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
274,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
275,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
276,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
277,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
278,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
279,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
280,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
281,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
282,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
283,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
284,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
285,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
286,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
287,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
288,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
289,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
290,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
291,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
292,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
293,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
294,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
295,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
296,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
297,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
298,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
299,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.016901408450704224
300,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
301,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
302,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
303,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
304,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
305,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
306,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
307,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
308,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
309,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
310,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
311,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
312,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
313,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
314,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
315,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
316,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.016901408450704224
317,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
318,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
319,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
320,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
321,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
322,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
323,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
324,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
325,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
326,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
327,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
328,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
329,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
330,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
331,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
332,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
333,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
334,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
335,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
336,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
337,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
338,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
339,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
340,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
341,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
342,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
343,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
344,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
345,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
346,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
347,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
348,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
349,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
350,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
351,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
352,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
353,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
354,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
355,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
356,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
357,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
358,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
359,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
360,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
361,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
362,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
363,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
364,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
365,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
366,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
367,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
368,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
369,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
370,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
371,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
372,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
373,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
374,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
375,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
376,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
377,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
378,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
379,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
380,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
381,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
382,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
383,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
384,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
385,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
386,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
387,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
388,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
389,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
390,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
391,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
392,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
393,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
394,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
395,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
396,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
397,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
398,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
399,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
400,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
401,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
402,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
403,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
404,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
405,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
406,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
407,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
408,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
409,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
410,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
411,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
412,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
413,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
414,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
415,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
416,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
417,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
418,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
419,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
420,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
421,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
422,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
423,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
424,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
425,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
426,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
427,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
428,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
429,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
430,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
431,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
432,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
433,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
434,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
435,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
436,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
437,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
438,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
439,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
440,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
441,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
442,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
443,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
444,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
445,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
446,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
447,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
448,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
449,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
450,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
451,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
452,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
453,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
454,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
455,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
456,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
457,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
458,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
459,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
460,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
461,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
462,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
463,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
464,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
465,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.016901408450704224
466,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
467,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
468,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.016901408450704224
469,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
470,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
471,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
472,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.016901408450704224
473,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
474,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
475,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
476,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
477,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
478,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
479,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
480,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
481,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
482,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
483,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
484,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
485,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
486,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
487,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
488,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
489,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
490,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
491,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
492,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
493,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
494,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
495,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
496,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
497,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
498,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
499,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
500,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
501,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
502,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
503,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
504,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
505,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
506,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
507,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
508,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
509,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
510,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
511,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
512,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
513,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
514,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
515,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
516,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
517,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
518,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
519,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
520,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
521,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.016901408450704224
